,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,full_time_position,case_status,Age_of_est,annual_wage,hourly_wage,weekly_wage,monthly_wage,continent_Africa,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America,education_of_employee_Bachelor's,education_of_employee_Doctorate,education_of_employee_High School,education_of_employee_Master's,region_of_employment_Island,region_of_employment_Midwest,region_of_employment_Northeast,region_of_employment_South,region_of_employment_West,unit_of_wage_Hour,unit_of_wage_Month,unit_of_wage_Week,unit_of_wage_Year
16090,1,0,6.9411900550683745,7.596392304064196,1,Approved,3.295836866004329,10.84019405702778,3.2400026127840054,6.889949226434207,8.355502938079354,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
16091,1,0,3.8066624897703196,7.598399329323964,1,Approved,3.1354942159291497,11.104557297058708,3.4952306684969496,7.1540805083788355,8.619816113281283,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
16092,0,1,8.584851839890053,7.602401335665818,1,Approved,2.70805020110221,9.813028238236436,2.2806751796216704,5.864572057130914,7.328723479608574,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16093,1,0,8.302265794873367,7.590852123688581,1,Approved,3.6375861597263857,12.513110591086576,4.880605127657083,8.562054438698635,10.028244399727894,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
16094,1,0,8.12415060330663,7.600902459542082,1,Approved,2.8903717578961645,11.778706194361762,4.154395112805501,7.827853369045393,9.293883867810843,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16095,1,0,7.470793774195062,7.597396320212795,1,Approved,3.2188758248682006,11.452160295777475,3.833889099832242,7.501458381558013,8.967370530585832,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
16096,1,0,8.09437844497296,7.607381425639791,1,Approved,1.6094379124341003,9.058706688520907,1.635258406550543,5.113380469654783,6.57507932734389,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
16097,1,0,8.17244681834278,7.598399329323964,1,Approved,3.1354942159291497,12.038970582443334,4.411058143794626,8.088028196552314,9.554128933661396,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
16098,0,1,8.246695943718557,7.583247524303362,1,Denied,3.970291913552122,10.836222140088115,3.236186473443223,6.885981282891676,8.351531878819856,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
16099,1,0,7.938802248154481,7.6004023345004,1,Approved,2.9444389791664403,9.935299155122193,2.3911179881696514,5.986522547829111,7.450925142442732,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16100,1,0,8.081165777725433,7.599901959208498,1,Approved,2.995732273553991,7.747164966520335,0.7478720802491919,3.817712325956905,5.266998683290609,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
16101,0,0,6.476972362889683,7.599401333415815,1,Denied,3.044522437723423,12.631442990049107,4.998090266593961,8.68036590714921,10.14657228363918,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
16102,1,1,8.054204897064407,7.602900462204755,1,Denied,2.6390573296152584,10.40348253609034,2.8245007254279466,6.453784283601727,7.91890942420868,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
16103,1,0,6.269096283706261,7.601402334583733,1,Approved,2.833213344056216,10.600417569141294,3.0107771830407635,6.650443230551158,8.115784843517856,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16104,1,0,8.792853288640693,7.60339933974067,1,Approved,2.5649493574615367,10.15897669898656,2.596289619011792,6.2097061032519605,7.674495954136822,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
16105,0,0,7.988203597022576,7.606387389772652,0,Denied,1.9459101490553132,9.273406246802264,1.8115911622154484,5.326939397071541,6.78953183385974,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16106,1,0,5.971261839790462,7.605890001053122,1,Denied,2.0794415416798357,11.6491741997741,4.027030311968462,7.698375421224278,9.164363534190313,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
16107,1,0,8.493105395887147,7.603897968521881,1,Approved,2.4849066497880004,10.39401321935805,2.815595539833426,6.444329659421624,7.909443280319414,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16108,1,0,7.950502434808851,7.601402334583733,1,Approved,2.833213344056216,11.13120051601263,3.521076225275968,7.180703571183806,8.646454982249313,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
16109,0,0,7.706612913964197,7.531552381407289,1,Approved,5.0238805208462765,14.198998165693414,6.5602907882942345,10.247789202014706,11.714099012163071,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
16110,1,0,9.91219949313815,7.59337419312129,1,Approved,3.4965075614664802,10.390259184749917,2.81206654453442,6.440581488118057,7.905690511896672,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16111,0,1,7.6255950721324535,7.602900462204755,1,Denied,2.6390573296152584,9.672160608413899,2.1551442237503684,5.724125428548966,7.187946867674667,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16112,0,1,7.044032897274685,7.607878073278507,1,Approved,1.3862943611198906,11.564345406337711,3.943777770431055,7.61358600909719,9.079543237857578,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
16113,1,0,7.29641326877392,7.605392364814935,1,Approved,2.1972245773362196,9.042698933036078,1.6223892574423588,5.097467915793871,6.55909220177262,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
16114,0,0,5.921578419643816,7.603897968521881,1,Approved,2.4849066497880004,11.374129610781562,3.7576110574989907,7.423471654270919,8.889349330857412,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
16115,1,0,8.544029845369797,7.601901959875166,1,Approved,2.772588722239781,11.265172572598477,3.6513358338538624,7.314582023744775,8.780406838645781,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
16116,1,0,6.327936783729195,7.560080465021827,1,Approved,4.584967478670572,11.500727572241077,3.881431156315839,7.549999979464928,9.015932266239075,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
16117,1,0,7.900636613018005,7.601402334583733,1,Approved,2.833213344056216,13.259506059466673,5.623001466728315,9.30835126520505,10.774618590102778,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
16118,1,0,5.988961416889864,7.516977224604321,1,Approved,5.187385805840755,9.640356294003876,2.1270760474908212,5.6924246280763215,7.156164936944146,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16119,1,0,2.9444389791664403,7.597897950521784,1,Approved,3.1780538303479458,10.069461207591525,2.51372768928485,6.120375184312607,7.585020337013973,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
16120,0,0,8.301769763117166,7.505492274737424,0,Denied,5.298317366548036,11.813591307297791,4.1887422483248224,7.862725083265866,9.32876608995692,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
16121,0,0,7.929846429742503,7.554334823725748,1,Denied,4.6913478822291435,11.061055306047034,3.4530761776870875,7.110612603007615,8.576321478595903,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16122,0,0,7.290292882446597,7.59488438721652,0,Approved,3.4011973816621555,11.298802976239477,3.6841078718541347,7.348190833106797,8.814032582350174,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16123,0,0,6.911747300251674,7.606387389772652,1,Approved,1.9459101490553132,9.959946332800685,2.413535437178763,6.01110973365506,7.475559355951688,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16124,1,0,8.096512917501594,7.59488438721652,1,Denied,3.4011973816621555,11.48965325562937,3.8705863388626525,7.538931408860445,9.004859189466815,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
16125,0,0,7.254884810077338,7.605392364814935,0,Denied,2.1972245773362196,12.460395781994784,4.828301006452033,8.509349781368874,9.975531780562683,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
16126,0,0,7.53689712956617,7.607381425639791,1,Denied,1.6094379124341003,10.084249977849362,2.5273277496728617,6.135132313350997,7.599802271223467,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
16127,1,0,8.67846133901236,7.599901959208498,1,Denied,2.995732273553991,11.370260257195701,3.753832139774021,7.419604570928719,8.885480467157382,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16128,0,0,8.269756947532983,7.599401333415815,1,Approved,3.044522437723423,11.514265866230947,3.894692249385567,7.563531334845018,9.02946906306422,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
16129,1,0,9.763650607348328,7.599401333415815,1,Approved,3.044522437723423,9.980926720092341,2.432656842082008,6.032040203597208,7.496528956626882,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
16130,1,0,8.003697339094368,7.59890045687141,1,Approved,3.091042453358316,11.711940982289574,4.088712465674318,7.761115140345411,9.227124477527772,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
16131,1,0,5.220355825078324,7.60688453121963,1,Approved,1.791759469228055,11.813678883924156,4.188828497517019,7.862812626840218,9.32885365945231,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
16132,0,0,7.763021309018518,7.607381425639791,1,Approved,1.6094379124341003,10.633495693066697,3.042252234556015,6.683480077978502,8.14885405594665,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
16133,1,0,5.0369526024136295,7.592870287844818,1,Approved,3.5263605246161616,14.22255374292059,6.583813428146696,10.271343970150697,11.737654414875681,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
16134,1,0,8.188411308079031,7.600902459542082,1,Approved,2.8903717578961645,11.175602346451665,3.5641937132110755,7.225072980447885,8.690849815878265,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16135,1,0,8.104099056143582,7.600902459542082,1,Denied,2.8903717578961645,10.448181127413307,2.866603264116613,6.498415365811271,7.963593437470967,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
16136,0,0,7.484368643286131,7.506042178518122,1,Denied,5.293304824724492,10.702438075691576,3.108011515874547,6.752340691786002,8.217778785732207,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16137,1,0,6.784457062637643,7.608374474380783,1,Denied,1.0986122886681098,11.95295211580095,4.326129260795952,8.002036793112863,9.468116305622058,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16138,1,0,7.537430036586509,7.605392364814935,1,Approved,2.1972245773362196,9.402924092186597,1.9210698263805202,5.455878159390907,6.9189243388305295,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
16139,0,0,7.512071245835466,7.575071699507561,1,Denied,4.23410650459726,10.068511192625772,2.5128545896909764,6.119427217950656,7.584070764652513,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
16140,0,1,8.024534871605695,7.542213463193403,1,Approved,4.882801922586371,11.6388564601091,4.016897354849394,7.6880622950624815,9.15404678994373,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
16141,1,0,7.964850887447313,7.607878073278507,1,Approved,1.3862943611198906,11.333917213114205,3.7183554019149314,7.383283284186206,8.84914211804,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
16142,1,0,8.286773231131251,7.59890045687141,0,Approved,3.091042453358316,11.81101380392468,4.186203864521977,7.860148553956917,9.32618879673837,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16143,1,0,8.626406276389554,7.554334823725748,1,Approved,4.6913478822291435,10.700927403810377,3.106568371772182,6.750831751954619,8.216268487766623,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
16144,0,0,6.947937068614969,7.600902459542082,1,Approved,2.8903717578961645,11.388025514044829,3.7711849842878507,7.437359476468619,8.903243490350386,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
16145,0,1,7.867105500316739,7.603897968521881,1,Denied,2.4849066497880004,10.887175964255308,3.2851863328017448,6.936885311196952,8.402474954462694,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
16146,1,0,8.329416783939319,7.6004023345004,1,Approved,2.9444389791664403,11.827855029867074,4.202791272217736,7.876983460571715,9.343028659287283,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
16147,1,0,5.5909869805108565,7.60688453121963,1,Approved,1.791759469228055,11.399255969594071,3.782158398404432,7.448583482532737,8.914472554207356,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16148,1,0,8.644354337032917,7.601901959875166,1,Approved,2.772588722239781,11.652562529983317,4.030358367156877,7.701762246714639,9.167751539739246,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
16149,1,0,8.195609567288775,7.554334823725748,1,Denied,4.6913478822291435,11.348483629048811,3.7325709047275617,7.397840884700025,8.863706631706396,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16150,1,0,8.406485069431817,7.60339933974067,1,Approved,2.5649493574615367,11.604977433473339,3.9836384094275554,7.65419875619596,9.120171105005491,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
16151,1,0,8.13505390861157,7.60489448081162,0,Denied,2.302585092994046,11.474829958534366,3.8560741538903343,7.5241159031826,8.990037573566637,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
16152,1,0,11.535518313622863,7.605392364814935,1,Denied,2.1972245773362196,12.962455267337745,5.327199240696323,9.011331228704682,10.477574432083474,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
16153,1,0,8.648396877031582,7.607878073278507,1,Approved,1.3862943611198906,10.977354860576018,3.3721335786831306,7.026982058263743,8.492636119639794,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16154,0,0,8.241703159729818,7.498315870766981,1,Denied,5.3612921657094255,10.87556127501143,3.2740086522676117,6.925281750681309,8.390862667337956,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
16155,1,0,5.8888779583328805,7.599401333415815,1,Denied,3.044522437723423,8.935020241556463,1.5368972026071728,4.9904705243113225,6.45156119091529,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
16156,1,0,7.605890001053122,7.56734567601324,1,Approved,4.430816798843313,11.209267386359775,3.5969212463230367,7.258714380108965,8.724509754099492,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16157,1,0,,7.598399329323964,1,Approved,3.1354942159291497,11.04583359244343,3.438339536948221,7.095403170508927,8.56110241553535,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
16158,1,0,7.1569563646156364,7.60688453121963,1,Approved,1.791759469228055,11.792574710482596,4.168047541663058,7.841716502512472,9.30775122261362,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16159,1,0,6.324358962381311,7.605890001053122,1,Approved,2.0794415416798357,14.307840847042618,6.66898755346498,10.356628299198821,11.822940920437073,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
16160,0,0,8.344505083590521,7.5251007461258,0,Approved,5.099866427824199,11.779640481942396,4.155314750266333,7.828787291661124,9.294818076649431,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
16161,1,0,8.382518288089635,7.607381425639791,1,Approved,1.6094379124341003,11.02033539160335,3.4136700745077637,7.069925965157937,8.535608746060662,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16162,0,0,6.29156913955832,7.597897950521784,1,Approved,3.1780538303479458,11.436738995775787,3.8188036575413675,7.486045499325357,8.95195104695903,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
16163,0,0,8.290794347381356,7.601402334583733,1,Approved,2.833213344056216,9.67458683550113,2.1572897203540364,5.726543892858744,7.190371416225173,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
16164,1,0,8.514589805546123,7.60489448081162,1,Approved,2.302585092994046,9.082733111264961,1.654649336222049,5.137266815468383,6.599075398623623,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16165,0,0,7.716015266642587,7.6004023345004,1,Approved,2.9444389791664403,11.283801818476517,3.669486122852398,7.333199218067332,8.799033483849136,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
16166,0,0,6.966967138613983,7.600902459542082,1,Approved,2.8903717578961645,11.80729303956673,4.182539746781978,7.856429200146587,9.322468336706667,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
16167,1,0,8.126222529458525,7.60489448081162,0,Approved,2.302585092994046,11.539300758619406,3.919224130363227,7.588553641154418,9.054501239737295,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16168,1,0,7.347299700743164,7.59890045687141,0,Denied,3.091042453358316,10.548793368673772,2.9617577749206627,6.598886236858893,8.064175153448526,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16169,1,0,5.720311776607412,7.57095858316901,1,Approved,4.343805421853684,9.90112576571202,2.3601198783050577,5.952434815716523,7.416770264531641,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16170,1,0,8.501876487304344,7.601901959875166,1,Denied,2.772588722239781,11.652928247906187,4.030717591308323,7.702127802530852,9.168117222685776,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
16171,0,0,8.61104776688786,7.552762084214147,0,Approved,4.718498871295094,10.19360278744584,2.6283765225512727,6.244265103459309,7.709107550556501,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
16172,0,0,6.278521424165844,7.598399329323964,1,Approved,3.1354942159291497,11.564341891776671,3.9437743239316014,7.613582496237918,9.079539723663725,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
16173,0,0,5.043425116919247,7.560601162768557,1,Denied,4.574710978503383,10.261255698711489,2.691297840087142,6.311793442084257,7.776733554338917,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
16174,1,0,7.43543801981455,7.598399329323964,1,Approved,3.1354942159291497,10.638853351882467,3.047354960801141,6.688831178635736,8.154210298898324,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16175,1,0,6.874198495453294,7.597396320212795,1,Approved,3.2188758248682006,11.508722042957128,3.889261493408415,7.557990341529623,9.023925850418067,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16176,1,0,8.16763571524637,7.542213463193403,1,Approved,4.882801922586371,12.105925184925104,4.477226449996663,8.154963286772881,9.621079326653721,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
16177,0,0,7.801800401908973,7.604396348796338,1,Approved,2.3978952727983707,11.672787773774083,4.050227967106915,7.721978613934495,9.187974868316216,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
16178,1,0,8.517593111437565,7.56734567601324,1,Approved,4.430816798843313,14.44510755868311,6.80609147760415,10.493891012862898,11.960206769749197,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
16179,1,0,5.723585101952381,7.59890045687141,1,Approved,3.091042453358316,11.486070578850464,3.8670784422552353,7.535350604642413,9.001276916739224,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
16180,1,0,6.709304340258298,7.605890001053122,1,Approved,2.0794415416798357,10.722491532473649,3.1271777481730347,6.77237140233736,8.237827332095911,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
16181,0,0,11.677405470301185,7.599901959208498,1,Approved,2.995732273553991,11.697810233927346,4.0748200981580185,7.746990337550374,9.212995011966116,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16182,0,0,8.165079258805068,7.603897968521881,1,Approved,2.4849066497880004,10.95710142924785,3.3525816734282476,7.006746437900314,8.472386532543828,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16183,1,0,8.617219505483362,7.575584651557793,1,Approved,4.219507705176107,11.028432409145442,3.421501705611402,7.078016257480272,8.543704312119608,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16184,1,0,8.355379895253634,7.577633832602728,0,Denied,4.1588830833596715,11.894280650691107,4.268255851656085,7.9433851684599786,9.40944912096207,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16185,1,0,7.849323818040561,7.581719640125308,1,Approved,4.02535169073515,11.250668614733621,3.637210836264909,7.300087605300161,8.765904939364882,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
16186,1,0,11.393601242295016,7.585281078639126,1,Approved,3.8918202981106265,11.19824513062703,3.5862025672071063,7.247699777023623,8.713489149837057,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16187,0,0,7.690286020676768,7.563200592358071,1,Approved,4.5217885770490405,11.832937327026588,4.207797796205746,7.882063871505321,9.348110549495301,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
16188,1,0,6.226536669287466,7.591861714889934,1,Approved,3.58351893845611,11.335578554081776,3.719976467772422,7.384943613234354,8.850803240646124,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
16189,0,0,7.755338812846501,7.604396348796338,1,Denied,2.3978952727983707,11.748746634606848,4.124912548245337,7.797905695079943,9.263926872455574,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16190,1,0,7.889459149404524,7.605392364814935,1,Denied,2.1972245773362196,13.777592700685572,6.139626544807272,9.826401951642755,11.29269747593734,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
16191,0,0,7.7354333524996886,7.602900462204755,1,Approved,2.6390573296152584,11.814456447050429,4.189594279825664,7.863589896635745,9.32963115929244,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
16192,1,0,6.75343791859778,7.604396348796338,1,Approved,2.3978952727983707,15.569556411929618,7.929792991826779,11.618321519996524,13.084651665935102,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
16193,1,0,7.358830898342354,7.603897968521881,1,Approved,2.4849066497880004,11.588626360604568,3.967594065002185,7.6378553479461155,9.10382168589784,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
16194,0,0,2.833213344056216,7.603897968521881,1,Denied,2.4849066497880004,10.915401506120968,3.312370021107707,6.965084340654078,8.430694773749567,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
16195,1,0,8.422442854870427,7.590346945602565,1,Denied,3.6635616461296463,11.414997040552954,3.7975439048009654,7.464315634603933,8.930211700629314,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
16196,0,1,7.328437352895162,7.560601162768557,1,Approved,4.574710978503383,10.694766156719565,3.1006835468297296,6.744677596125706,8.210108771545597,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
16197,1,0,7.534228326274089,7.601402334583733,1,Approved,2.833213344056216,8.788747406327216,1.4239200992042327,4.845248001381472,6.30551617894709,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16198,0,0,7.60489448081162,7.602900462204755,1,Denied,2.6390573296152584,9.908969996438396,2.3672265234997276,5.960259125509496,7.424610190010803,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
16199,1,0,4.543294782270004,7.600902459542082,1,Denied,2.8903717578961645,11.184374591347222,3.5727187046039246,7.2338389884814935,8.699620714817755,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
16200,1,1,7.716015266642587,7.5251007461258,1,Approved,5.099866427824199,10.448239417673006,2.8666582398213314,6.498473569986611,7.963651709141921,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
16201,0,0,5.4638318050256105,7.608374474380783,1,Denied,1.0986122886681098,11.779618577211126,4.155293188858538,7.828765395482695,9.294796173763457,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
16202,0,0,8.165647925297504,7.601402334583733,1,Denied,2.833213344056216,12.396902074191457,4.765331338112032,8.445869033162207,9.91204086841417,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
16203,1,0,6.666956792429207,7.59890045687141,1,Approved,3.091042453358316,11.338591006217737,3.722916056765978,7.387954234771639,8.853815297758803,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16204,1,0,6.677083461247136,7.606387389772652,1,Approved,1.9459101490553132,11.5203414980931,3.9006446708474267,7.569603883232453,9.035544029598363,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16205,1,0,7.452402451223638,7.59890045687141,1,Approved,3.091042453358316,11.534055642054664,3.914083381395065,7.583311135511678,9.049256686532539,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
16206,1,1,6.930494765951626,7.60489448081162,1,Denied,2.302585092994046,14.189870020138146,6.551175616218295,10.238661375154017,11.704970935347731,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
16207,0,0,8.197263371414335,7.599401333415815,1,Approved,3.044522437723423,10.792575213254139,3.19429108145974,6.842379073751862,8.307894604736482,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
16208,1,0,8.013012110368916,7.59488438721652,1,Approved,3.4011973816621555,9.682684385385116,2.164454679528399,5.73461566989108,7.1984633933473825,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16209,0,0,8.033009498596668,7.589335823170617,1,Approved,3.713572066704308,9.103822520196527,1.6717434736211967,5.158235998161821,6.62013875993724,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
16210,1,0,8.47261414801827,7.605392364814935,1,Approved,2.1972245773362196,6.302820420654982,0.2327549062142852,2.440857632444745,3.837856057176394,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
16211,1,0,4.564348191467836,7.602900462204755,1,Denied,2.6390573296152584,14.5086483984806,6.869564195578174,10.55743017981222,12.023747248728846,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
16212,0,0,8.375629627094451,7.60339933974067,1,Approved,2.5649493574615367,11.44872075477825,3.830524029577309,7.498020706818315,8.963931392284545,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
16213,1,0,6.953684210870537,7.605890001053122,1,Denied,2.0794415416798357,11.691442042001292,4.068560422642448,7.740624852640195,9.206627404100958,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16214,0,0,7.122059881629142,7.5740450053721995,1,Approved,4.2626798770413155,11.818053566591377,4.193137016851844,7.867185662149376,9.333227986702035,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16215,1,0,8.127699852817772,7.601402334583733,1,Approved,2.833213344056216,11.44015873141529,3.822148477587106,7.489463357079188,8.955370377389848,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16216,1,1,11.374685863246308,7.605890001053122,1,Approved,2.0794415416798357,11.55080922711035,3.930505474368306,7.600056428681957,9.066008482447822,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
